geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0042127	regulation of cell population proliferation	http://amigo.geneontology.org/amigo/term/GO:0042127	220	11	2.6487389050004393	4.152919708029197	6.887781380898945e-5	0.004604815132875182	31912;34673;37038;38149;41709;41783;42757;43434;44018;44275;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039632;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127
GO:0048858	cell projection morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048858	438	16	5.273398365409966	3.034096590340966	7.231678329391483e-5	0.004651878065547225	32849;35154;35975;37254;39013;41094;41709;42066;42743;43256;43417;43469;43892;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0003435;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0004369;FLYBASE:FBgn0014141;FLYBASE:FBgn0015772;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0038197;FLYBASE:FBgn0039617;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0262975;FLYBASE:FBgn0263930
GO:2000177	regulation of neural precursor cell proliferation	http://amigo.geneontology.org/amigo/term/GO:2000177	59	6	0.710343615431936	8.44661635531362	7.282576081489093e-5	0.004651878065547225	31912;34673;38149;42757;44018;44275	FLYBASE:FBgn0000233;FLYBASE:FBgn0003118;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205
GO:0008543	fibroblast growth factor receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0008543	37	5	0.4454697249318921	11.22410731899783	7.51932039545631e-5	0.004651878065547225	37038;38736;39013;42757;48973	FLYBASE:FBgn0003118;FLYBASE:FBgn0020251;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0044344	cellular response to fibroblast growth factor stimulus	http://amigo.geneontology.org/amigo/term/GO:0044344	37	5	0.4454697249318921	11.22410731899783	7.51932039545631e-5	0.004651878065547225	37038;38736;39013;42757;48973	FLYBASE:FBgn0003118;FLYBASE:FBgn0020251;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0071774	response to fibroblast growth factor	http://amigo.geneontology.org/amigo/term/GO:0071774	37	5	0.4454697249318921	11.22410731899783	7.51932039545631e-5	0.004651878065547225	37038;38736;39013;42757;48973	FLYBASE:FBgn0003118;FLYBASE:FBgn0020251;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0007154	cell communication	http://amigo.geneontology.org/amigo/term/GO:0007154	1967	42	23.68213375516302	1.77348884328649	8.055987893740933e-5	0.004910598502875907	31767;32328;32619;32729;32849;33275;33432;35085;35154;35975;37038;38296;38354;38433;38611;38736;38895;39013;39385;39763;40913;41094;41615;41709;41713;41783;41880;42757;42821;42952;43256;43434;43656;43729;43838;43892;43923;44275;45307;48973;326186;12797916	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0004380;FLYBASE:FBgn0005640;FLYBASE:FBgn0015519;FLYBASE:FBgn0015772;FLYBASE:FBgn0019985;FLYBASE:FBgn0020251;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0035382;FLYBASE:FBgn0036257;FLYBASE:FBgn0036570;FLYBASE:FBgn0038118;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039225;FLYBASE:FBgn0039632;FLYBASE:FBgn0039862;FLYBASE:FBgn0041184;FLYBASE:FBgn0046113;FLYBASE:FBgn0051146;FLYBASE:FBgn0052056;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262483;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0262870;FLYBASE:FBgn0262987;FLYBASE:FBgn0263706;FLYBASE:FBgn0263930;FLYBASE:FBgn0264002;FLYBASE:FBgn0285944
GO:0010002	cardioblast differentiation	http://amigo.geneontology.org/amigo/term/GO:0010002	20	4	0.24079444590913085	16.611678832116787	8.38805278827723e-5	0.005038909972088278	33432;42757;44849;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0000902	cell morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0000902	552	18	6.645926707092012	2.708425896540781	1.0792184088122226e-4	0.006390514720752375	32849;33432;35154;35975;37038;37254;39013;41094;41709;42066;42743;43256;43417;43469;43892;44275;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0003435;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0004369;FLYBASE:FBgn0014141;FLYBASE:FBgn0015772;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0038197;FLYBASE:FBgn0039617;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733;FLYBASE:FBgn0262975;FLYBASE:FBgn0263930
GO:0046530	photoreceptor cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0046530	232	11	2.793215572545918	3.9381135162345835	1.107723204896169e-4	0.006466919273654396	33281;33432;35085;37038;41783;42757;43087;44531;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0011666;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0048589	developmental growth	http://amigo.geneontology.org/amigo/term/GO:0048589	367	14	4.418578082432552	3.168440104218461	1.334241271903872e-4	0.007681152877835485	33432;35975;38433;38736;39013;39215;39385;40913;41094;41709;41783;43434;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0004360;FLYBASE:FBgn0005640;FLYBASE:FBgn0020251;FLYBASE:FBgn0036101;FLYBASE:FBgn0036257;FLYBASE:FBgn0038197;FLYBASE:FBgn0039632;FLYBASE:FBgn0051146;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0048592	eye morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048592	323	13	3.8888303014324634	3.342907504915143	1.3794382393122863e-4	0.0076859682250179735	33281;33432;35085;37038;41709;41783;42757;43087;43656;44531;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0003720;FLYBASE:FBgn0011666;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0090596	sensory organ morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0090596	323	13	3.8888303014324634	3.342907504915143	1.3794382393122863e-4	0.0076859682250179735	33281;33432;35085;37038;41709;41783;42757;43087;43656;44531;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0003720;FLYBASE:FBgn0011666;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0010604	positive regulation of macromolecule metabolic process	http://amigo.geneontology.org/amigo/term/GO:0010604	832	23	10.017048949819843	2.296085415496912	1.3994614950926302e-4	0.0076859682250179735	31912;33015;33432;34673;35085;37038;37890;38149;38338;39039;39518;41094;41709;42743;42757;42767;42821;43256;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0025574;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0031091;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0086708;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0007350	blastoderm segmentation	http://amigo.geneontology.org/amigo/term/GO:0007350	199	10	2.395904736795852	4.173788651285625	1.426104721368472e-4	0.0076859682250179735	31912;35975;38736;39013;41094;42743;43656;44275;44849;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003165;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0262975;FLYBASE:FBgn0263930
GO:0009888	tissue development	http://amigo.geneontology.org/amigo/term/GO:0009888	669	20	8.054574215660427	2.483061110929266	1.4277914434894666e-4	0.0076859682250179735	33281;33432;34673;35085;37038;37890;38338;38433;38736;39039;41783;42066;42162;42757;42990;43442;43604;44849;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0003499;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0005640;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0020251;FLYBASE:FBgn0028671;FLYBASE:FBgn0028789;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0050793	regulation of developmental process	http://amigo.geneontology.org/amigo/term/GO:0050793	673	20	8.102733104842253	2.468302946822703	1.5469476558957078e-4	0.008220638504727831	31912;33432;35085;37038;38149;38736;39013;39385;41094;41709;41783;42066;42757;43434;43604;43892;44018;44275;45307;48973	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0004878;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0036257;FLYBASE:FBgn0038197;FLYBASE:FBgn0039632;FLYBASE:FBgn0041184;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0007427	epithelial cell migration, open tracheal system	http://amigo.geneontology.org/amigo/term/GO:0007427	43	5	0.5177080587046313	9.657952809370226	1.567129092579662e-4	0.00822246846676291	33432;38736;39013;42162;42757	FLYBASE:FBgn0000490;FLYBASE:FBgn0003118;FLYBASE:FBgn0003499;FLYBASE:FBgn0020251;FLYBASE:FBgn0263930
GO:0048749	compound eye development	http://amigo.geneontology.org/amigo/term/GO:0048749	374	14	4.502856138500747	3.1091377493266714	1.625755993323975e-4	0.008423448240409845	33281;33432;35085;37038;39013;41709;41783;42757;43087;43442;44531;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0011666;FLYBASE:FBgn0028671;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930;FLYBASE:FBgn0266098
GO:0007444	imaginal disc development	http://amigo.geneontology.org/amigo/term/GO:0007444	572	18	6.886721153001142	2.6137256903680264	1.6860067854364898e-4	0.008606639257601507	31912;32729;32905;33281;33432;35085;37890;38338;38736;39013;39039;39385;42380;42757;42770;42990;44849;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0020251;FLYBASE:FBgn0028789;FLYBASE:FBgn0030993;FLYBASE:FBgn0036257;FLYBASE:FBgn0038755;FLYBASE:FBgn0039081;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0263706;FLYBASE:FBgn0263930
GO:0050767	regulation of neurogenesis	http://amigo.geneontology.org/amigo/term/GO:0050767	130	8	1.5651638984093506	5.111285794497474	1.7026403356413115e-4	0.008606639257601507	37038;38149;41783;42757;43604;43892;44275;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127
GO:0001751	compound eye photoreceptor cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0001751	205	10	2.4681430705685914	4.051628983443119	1.8181823638756915e-4	0.009079958913571978	33281;33432;35085;37038;41783;42757;43087;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0011666;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0061320	pericardial nephrocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0061320	10	3	0.12039722295456542	24.917518248175185	1.9259414257736157e-4	0.009503603821228139	33432;42757;44849	FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0007367	segment polarity determination	http://amigo.geneontology.org/amigo/term/GO:0007367	45	5	0.5417875032955444	9.228710462287106	1.9510786978003524e-4	0.009514377885155837	35975;38736;39013;44275;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0263930
GO:0010631	epithelial cell migration	http://amigo.geneontology.org/amigo/term/GO:0010631	169	9	2.034713067932156	4.423228091392044	2.0035326849145873e-4	0.00965656160345461	33432;35085;38338;38736;39013;41783;42162;42757;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003499;FLYBASE:FBgn0020251;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0262127;FLYBASE:FBgn0263930
GO:0023052	signaling	http://amigo.geneontology.org/amigo/term/GO:0023052	1914	40	23.044028473503822	1.7358076104615245	2.0545774044497485e-4	0.009788762461430124	31767;32328;32729;32849;33275;33432;35085;35154;35975;37038;38296;38354;38433;38611;38736;38895;39013;39385;39763;40913;41094;41615;41709;41713;41783;41880;42757;42821;42952;43256;43434;43656;43729;43838;43892;44275;45307;48973;326186;12797916	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0004380;FLYBASE:FBgn0005640;FLYBASE:FBgn0015519;FLYBASE:FBgn0015772;FLYBASE:FBgn0019985;FLYBASE:FBgn0020251;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0035382;FLYBASE:FBgn0036257;FLYBASE:FBgn0036570;FLYBASE:FBgn0038118;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039225;FLYBASE:FBgn0039632;FLYBASE:FBgn0039862;FLYBASE:FBgn0041184;FLYBASE:FBgn0046113;FLYBASE:FBgn0051146;FLYBASE:FBgn0052056;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262483;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0262987;FLYBASE:FBgn0263706;FLYBASE:FBgn0263930;FLYBASE:FBgn0264002
GO:0090132	epithelium migration	http://amigo.geneontology.org/amigo/term/GO:0090132	170	9	2.0467527902276124	4.39720910261915	2.0942358558861447e-4	0.009864326843918261	33432;35085;38338;38736;39013;41783;42162;42757;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003499;FLYBASE:FBgn0020251;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0262127;FLYBASE:FBgn0263930
GO:0031325	positive regulation of cellular metabolic process	http://amigo.geneontology.org/amigo/term/GO:0031325	801	22	9.643817558660691	2.2812542715765876	2.1830324227225124e-4	0.009960939765341889	31912;33015;33432;34673;37038;37890;38149;38338;39039;39518;41094;41709;42743;42757;42767;42821;43256;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0025574;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0031091;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0052296;FLYBASE:FBgn0086708;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0060284	regulation of cell development	http://amigo.geneontology.org/amigo/term/GO:0060284	171	9	2.058792512523069	4.371494429504418	2.188331271013409e-4	0.009960939765341889	37038;38149;41783;42066;42757;43604;43892;44275;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127
GO:0035239	tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035239	171	9	2.058792512523069	4.371494429504418	2.188331271013409e-4	0.009960939765341889	33281;33432;37038;37890;42757;42990;43420;43442;43604	FLYBASE:FBgn0000490;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0010113;FLYBASE:FBgn0028671;FLYBASE:FBgn0039257;FLYBASE:FBgn0039620;FLYBASE:FBgn0259211
GO:0051960	regulation of nervous system development	http://amigo.geneontology.org/amigo/term/GO:0051960	210	10	2.528341682045874	3.955161626694473	2.2108720347682842e-4	0.009960939765341889	37038;38149;39385;41783;42757;43604;43892;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0036257;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0003002	regionalization	http://amigo.geneontology.org/amigo/term/GO:0003002	484	16	5.827225591000967	2.745732038366411	2.2923154922754112e-4	0.010216825500517827	31912;33281;33432;35975;38736;39013;41094;41788;42743;42757;43256;43434;43656;44275;44849;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003310;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0039632;FLYBASE:FBgn0262975;FLYBASE:FBgn0263929;FLYBASE:FBgn0263930
GO:0040007	growth	http://amigo.geneontology.org/amigo/term/GO:0040007	436	15	5.249318920819053	2.8575135605705486	2.371380342166053e-4	0.010398356216249498	33432;35975;38433;38736;39013;39215;39385;40913;41094;41709;41783;43256;43434;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0005640;FLYBASE:FBgn0020251;FLYBASE:FBgn0036101;FLYBASE:FBgn0036257;FLYBASE:FBgn0038197;FLYBASE:FBgn0039632;FLYBASE:FBgn0051146;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0061351	neural precursor cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0061351	103	7	1.240091396432024	5.644745234214443	2.383217950648257e-4	0.010398356216249498	31912;34673;38149;42757;43656;44018;44275	FLYBASE:FBgn0000233;FLYBASE:FBgn0003118;FLYBASE:FBgn0003720;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205
GO:0007445	determination of imaginal disc primordium	http://amigo.geneontology.org/amigo/term/GO:0007445	11	3	0.13243694525002198	22.652289316522893	2.6248610045444997e-4	0.011333384233163492	33281;39039;42757	FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0028789
GO:0023057	negative regulation of signaling	http://amigo.geneontology.org/amigo/term/GO:0023057	394	14	4.7436505844098775	2.951313498091815	2.7820572930351413e-4	0.011888275752196557	32328;32849;35085;38895;39013;39763;41094;41709;41713;42757;42821;43434;44275;48973	FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0036570;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039632;FLYBASE:FBgn0041184;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0060322	head development	http://amigo.geneontology.org/amigo/term/GO:0060322	140	8	1.685561121363916	4.7461939520333685	2.83067158746229e-4	0.011972585438807339	31912;33432;42743;43656;43789;44018;44531;48973	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0003720;FLYBASE:FBgn0004878;FLYBASE:FBgn0262636;FLYBASE:FBgn0262733;FLYBASE:FBgn0262975;FLYBASE:FBgn0266098
GO:0010648	negative regulation of cell communication	http://amigo.geneontology.org/amigo/term/GO:0010648	396	14	4.767730029000791	2.9364078743640785	2.929388153413769e-4	0.011991642951184257	32328;32849;35085;38895;39013;39763;41094;41709;41713;42757;42821;43434;44275;48973	FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0036570;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039632;FLYBASE:FBgn0041184;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0090130	tissue migration	http://amigo.geneontology.org/amigo/term/GO:0090130	178	9	2.1430705685912645	4.1995817272205365	2.9505101005599727e-4	0.011991642951184257	33432;35085;38338;38736;39013;41783;42162;42757;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003499;FLYBASE:FBgn0020251;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0262127;FLYBASE:FBgn0263930
GO:0045893	positive regulation of DNA-templated transcription	http://amigo.geneontology.org/amigo/term/GO:0045893	495	16	5.959662536250988	2.684715770847158	2.9508988685664515e-4	0.011991642951184257	31912;34673;37038;37890;38149;38338;39039;41709;42743;42757;42767;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:1902680	positive regulation of RNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1902680	495	16	5.959662536250988	2.684715770847158	2.9508988685664515e-4	0.011991642951184257	31912;34673;37038;37890;38149;38338;39039;41709;42743;42757;42767;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0060562	epithelial tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060562	107	7	1.28825028561385	5.433726720785866	3.0140440292792845e-4	0.012129332525594791	33281;33432;37890;42757;42990;43442;43604	FLYBASE:FBgn0000490;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0010113;FLYBASE:FBgn0028671;FLYBASE:FBgn0039257
GO:0051254	positive regulation of RNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051254	549	17	6.609807540205642	2.571935702604603	3.1277679464703504e-4	0.012465959748191925	31912;34673;37038;37890;38149;38338;39039;41094;41709;42743;42757;42767;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0048729	tissue morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048729	353	13	4.250021970296159	3.058807716962015	3.2884248231045626e-4	0.012981448468350868	33281;33432;37038;37890;38433;38736;42066;42757;42990;43442;43604;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0005640;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0020251;FLYBASE:FBgn0028671;FLYBASE:FBgn0039257;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733
